rt,trial_type,trial_index,trial_number,plugin_version,time_elapsed,random_id,participant_id,stimulus,response,Category,Concept,T1,T2,CorrectAnswer,correct,is_right,reflection_1,reflection_2
1526435,html-keyboard-response,25,20,2.0.0,2165408,pdmfqcr3fbl,tiger,<b><font size=6>Numbers are composed of matter.</font></b>,m,Matter,Mass,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4833,html-keyboard-response,27,21,2.0.0,2172976,pdmfqcr3fbl,tiger,<b><font size=6>Red objects absorb red light.</font></b>,z,Waves,Color,TRUE,FALSE,FALSE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4833,html-keyboard-response,28,22,2.0.0,2178311,pdmfqcr3fbl,tiger,<b><font size=6>Black objects reflect all colors of light.</font></b>,m,Waves,Light,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
11934,html-keyboard-response,29,23,2.0.0,2190759,pdmfqcr3fbl,tiger,<b><font size=6>Mirrors reflect sound.</font></b>,z,Waves,Reflection,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4213,html-keyboard-response,30,24,2.0.0,2195485,pdmfqcr3fbl,tiger,<b><font size=6>Shadows contain all colors of light.</font></b>,m,Waves,Light,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4744,html-keyboard-response,31,25,2.0.0,2200736,pdmfqcr3fbl,tiger,<b><font size=6>Sounds can be direct or reflected.</font></b>,z,Waves,Sound,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
50198,html-keyboard-response,32,26,2.0.0,2251443,pdmfqcr3fbl,tiger,<b><font size=6>Sound travels through foam.</font></b>,z,Waves,Propagation,FALSE,FALSE,FALSE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
21001,html-keyboard-response,33,27,2.0.0,2272951,pdmfqcr3fbl,tiger,<b><font size=6>Sound travels through a vacuum.</font></b>,m,Waves,Propagation,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
2376,html-keyboard-response,34,28,2.0.0,2275839,pdmfqcr3fbl,tiger,<b><font size=6>Red objects reflect blue light.</font></b>,m,Waves,Color,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
8065,html-keyboard-response,35,29,2.0.0,2284417,pdmfqcr3fbl,tiger,<b><font size=6>Red objects absorb blue light.</font></b>,z,Waves,Color,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
7444,html-keyboard-response,36,30,2.0.0,2292371,pdmfqcr3fbl,tiger,<b><font size=6>Sounds can be near or far.</font></b>,z,Waves,Sound,TRUE,FALSE,FALSE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
5577,html-keyboard-response,37,31,2.0.0,2298458,pdmfqcr3fbl,tiger,<b><font size=6>Sound travels through metal.</font></b>,z,Waves,Propagation,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
7006,html-keyboard-response,38,32,2.0.0,2305967,pdmfqcr3fbl,tiger,<b><font size=6>Prisms reflect light.</font></b>,z,Waves,Reflection,TRUE,FALSE,FALSE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
34813,html-keyboard-response,39,33,2.0.0,2341287,pdmfqcr3fbl,tiger,<b><font size=6>Sound travels through air.</font></b>,z,Waves,Propagation,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
31969,html-keyboard-response,40,34,2.0.0,2373769,pdmfqcr3fbl,tiger,<b><font size=6>Rainbows contain all colors of light.</font></b>,m,Waves,Light,TRUE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
84256,html-keyboard-response,41,35,2.0.0,2458527,pdmfqcr3fbl,tiger,<b><font size=6>Foam reflects sound.</font></b>,m,Waves,Reflection,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
3160,html-keyboard-response,42,36,2.0.0,2462190,pdmfqcr3fbl,tiger,<b><font size=6>White light contains all colors of light.</font></b>,z,Waves,Light,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
3442,html-keyboard-response,43,37,2.0.0,2466134,pdmfqcr3fbl,tiger,<b><font size=6>Sounds can be loud or quiet.</font></b>,z,Waves,Sound,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
8795,html-keyboard-response,44,38,2.0.0,2475431,pdmfqcr3fbl,tiger,<b><font size=6>Red objects reflect red light.</font></b>,z,Waves,Color,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
6865,html-keyboard-response,45,39,2.0.0,2482800,pdmfqcr3fbl,tiger,<b><font size=6>Sounds can be dead or alive.</font></b>,m,Waves,Sound,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
1394,html-keyboard-response,46,40,2.0.0,2484699,pdmfqcr3fbl,tiger,<b><font size=6>Mirrors reflect light.</font></b>,z,Waves,Reflection,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
33194,html-keyboard-response,48,41,2.0.0,2520623,pdmfqcr3fbl,tiger,<b><font size=6>Planets are more massive than moons.</font></b>,m,Astronomy,Planet,TRUE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
239384,html-keyboard-response,49,42,2.0.0,2760524,pdmfqcr3fbl,tiger,<b><font size=6>The sun revolves around the earth.</font></b>,m,Astronomy,Solar system,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
126281,html-keyboard-response,50,43,2.0.0,2887316,pdmfqcr3fbl,tiger,<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>,m,Astronomy,Lunar phase,FALSE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
13725,html-keyboard-response,51,44,2.0.0,2901546,pdmfqcr3fbl,tiger,<b><font size=6>A change in overall sunlight causes the seasons.</font></b>,z,Astronomy,Season,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4046,html-keyboard-response,52,45,2.0.0,2906096,pdmfqcr3fbl,tiger,<b><font size=6>Asteroids are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4179,html-keyboard-response,53,46,2.0.0,2910783,pdmfqcr3fbl,tiger,<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>,z,Astronomy,Lunar phase,TRUE,FALSE,FALSE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
5489,html-keyboard-response,54,47,2.0.0,2916780,pdmfqcr3fbl,tiger,<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>,z,Astronomy,Season,TRUE,FALSE,FALSE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
2367,html-keyboard-response,55,48,2.0.0,2919649,pdmfqcr3fbl,tiger,<b><font size=6>The sun produces gravity.</font></b>,m,Astronomy,Star,FALSE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
9236,html-keyboard-response,56,49,2.0.0,2929398,pdmfqcr3fbl,tiger,<b><font size=6>The earth revolves around the sun.</font></b>,z,Astronomy,Solar system,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
3572,html-keyboard-response,57,50,2.0.0,2933474,pdmfqcr3fbl,tiger,<b><font size=6>Planets are more massive than stars.</font></b>,m,Astronomy,Planet,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
2072,html-keyboard-response,58,51,2.0.0,2936052,pdmfqcr3fbl,tiger,<b><font size=6>Phases of the moon are caused by clouds.</font></b>,m,Astronomy,Lunar phase,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
1639,html-keyboard-response,59,52,2.0.0,2938200,pdmfqcr3fbl,tiger,<b><font size=6>The moon revolves around the earth.</font></b>,z,Astronomy,Solar system,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
1169,html-keyboard-response,60,53,2.0.0,2939876,pdmfqcr3fbl,tiger,<b><font size=6>The sun revolves around the moon.</font></b>,m,Astronomy,Solar system,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
95238,html-keyboard-response,61,54,2.0.0,3035629,pdmfqcr3fbl,tiger,<b><font size=6>Stars are more massive than planets.</font></b>,z,Astronomy,Planet,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4076,html-keyboard-response,62,55,2.0.0,3040216,pdmfqcr3fbl,tiger,<b><font size=6>The sun produces sound.</font></b>,m,Astronomy,Star,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
3538,html-keyboard-response,63,56,2.0.0,3044262,pdmfqcr3fbl,tiger,<b><font size=6>The earth's rotation causes the seasons.</font></b>,m,Astronomy,Season,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4467,html-keyboard-response,64,57,2.0.0,3049230,pdmfqcr3fbl,tiger,<b><font size=6>The earth's tilt causes the seasons.</font></b>,z,Astronomy,Season,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
18864,html-keyboard-response,65,58,2.0.0,3068604,pdmfqcr3fbl,tiger,<b><font size=6>The sun produces light.</font></b>,z,Astronomy,Star,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
5218,html-keyboard-response,66,59,2.0.0,3074324,pdmfqcr3fbl,tiger,<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>,z,Astronomy,Lunar phase,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
1421,html-keyboard-response,67,60,2.0.0,3076255,pdmfqcr3fbl,tiger,<b><font size=6>The moon produces light.</font></b>,m,Astronomy,Star,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
5474,html-keyboard-response,69,61,2.0.0,3084466,pdmfqcr3fbl,tiger,<b><font size=6>A moving bullet loses weight.</font></b>,m,Mechanics,Velocity,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
4267,html-keyboard-response,70,62,2.0.0,3089237,pdmfqcr3fbl,tiger,<b><font size=6>Energy can be transferred from one object to another.</font></b>,z,Mechanics,Momentum,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
33451,html-keyboard-response,71,63,2.0.0,3123193,pdmfqcr3fbl,tiger,<b><font size=6>A moving bullet loses force.</font></b>,m,Mechanics,Velocity,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
16686,html-keyboard-response,72,64,2.0.0,3140386,pdmfqcr3fbl,tiger,<b><font size=6>Pointy objects fall through air faster than flat objects.</font></b>,z,Mechanics,Gravity,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
11095,html-keyboard-response,73,65,2.0.0,3151990,pdmfqcr3fbl,tiger,<b><font size=6>Forces can be balanced or unbalanced.</font></b>,z,Mechanics,Force,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
14301,html-keyboard-response,74,66,2.0.0,3166805,pdmfqcr3fbl,tiger,<b><font size=6>Constant speed requires constant acceleration.</font></b>,m,Mechanics,Acceleration,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
6643,html-keyboard-response,75,67,2.0.0,3173956,pdmfqcr3fbl,tiger,<b><font size=6>Heavy balls fall through air faster than light balls.</font></b>,m,Mechanics,Gravity,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
5839,html-keyboard-response,76,68,2.0.0,3180307,pdmfqcr3fbl,tiger,<b><font size=6>Forces can be straight or curved.</font></b>,m,Mechanics,Force,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
15874,html-keyboard-response,77,69,2.0.0,3196683,pdmfqcr3fbl,tiger,<b><font size=6>Constant acceleration requires constant force.</font></b>,m,Mechanics,Acceleration,TRUE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
33134,html-keyboard-response,78,70,2.0.0,3230320,pdmfqcr3fbl,tiger,<b><font size=6>A moving bullet loses speed.</font></b>,z,Mechanics,Velocity,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
2553,html-keyboard-response,79,71,2.0.0,3233381,pdmfqcr3fbl,tiger,<b><font size=6>A moving bullet loses height.</font></b>,z,Mechanics,Velocity,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
19248,html-keyboard-response,80,72,2.0.0,3253142,pdmfqcr3fbl,tiger,<b><font size=6>Forces can be transferred from one object to another.</font></b>,m,Mechanics,Momentum,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
21632,html-keyboard-response,81,73,2.0.0,3275284,pdmfqcr3fbl,tiger,<b><font size=6>Momentum can be transferred from one object to another.</font></b>,m,Mechanics,Momentum,TRUE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
19988,html-keyboard-response,82,74,2.0.0,3295787,pdmfqcr3fbl,tiger,<b><font size=6>Forces can be male or female.</font></b>,m,Mechanics,Force,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
24019,html-keyboard-response,83,75,2.0.0,3320310,pdmfqcr3fbl,tiger,<b><font size=6>Constant motion requires constant force.</font></b>,z,Mechanics,Acceleration,TRUE,FALSE,FALSE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
6778,html-keyboard-response,84,76,2.0.0,3327596,pdmfqcr3fbl,tiger,<b><font size=6>Bright objects fall through air faster than dark objects.</font></b>,m,Mechanics,Gravity,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
21983,html-keyboard-response,85,77,2.0.0,3350084,pdmfqcr3fbl,tiger,<b><font size=6>Constant force can yield constant rest.</font></b>,z,Mechanics,Acceleration,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
2681,html-keyboard-response,86,78,2.0.0,3353269,pdmfqcr3fbl,tiger,<b><font size=6>Color can be transferred from one object to another.</font></b>,m,Mechanics,Momentum,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
8068,html-keyboard-response,87,79,2.0.0,3361844,pdmfqcr3fbl,tiger,<b><font size=6>Forces can be strong or weak.</font></b>,z,Mechanics,Force,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
13162,html-keyboard-response,88,80,2.0.0,3375522,pdmfqcr3fbl,tiger,<b><font size=6>Anvils fall through air faster than feathers.</font></b>,z,Mechanics,Gravity,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
14900,html-keyboard-response,90,81,2.0.0,3393128,pdmfqcr3fbl,tiger,<b><font size=6>Heat increases an object's weight.</font></b>,m,Thermodynamics,Thermal expansion,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
8048,html-keyboard-response,91,82,2.0.0,3401687,pdmfqcr3fbl,tiger,<b><font size=6>Two cups of ice have a lower temperature than one.</font></b>,m,Thermodynamics,Temperature,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
42001,html-keyboard-response,92,83,2.0.0,3444195,pdmfqcr3fbl,tiger,<b><font size=6>Water transfers heat to steam.</font></b>,m,Thermodynamics,Heat transfer,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
3047,html-keyboard-response,93,84,2.0.0,3447749,pdmfqcr3fbl,tiger,<b><font size=6>Gravity has heat.</font></b>,m,Thermodynamics,Heat,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
10902,html-keyboard-response,94,85,2.0.0,3459159,pdmfqcr3fbl,tiger,<b><font size=6>Cold objects transfer heat to warm objects.</font></b>,m,Thermodynamics,Heat transfer,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
3919,html-keyboard-response,95,86,2.0.0,3463584,pdmfqcr3fbl,tiger,<b><font size=6>Rain produces heat.</font></b>,m,Thermodynamics,Heat source,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
6414,html-keyboard-response,96,87,2.0.0,3470509,pdmfqcr3fbl,tiger,<b><font size=6>Boiling water has a lower temperature than steam.</font></b>,m,Thermodynamics,Temperature,FALSE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
3683,html-keyboard-response,97,88,2.0.0,3474694,pdmfqcr3fbl,tiger,<b><font size=6>Atoms have heat.</font></b>,m,Thermodynamics,Heat,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
11424,html-keyboard-response,98,89,2.0.0,3486620,pdmfqcr3fbl,tiger,<b><font size=6>Heat increases an object's size.</font></b>,z,Thermodynamics,Thermal expansion,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
51008,html-keyboard-response,99,90,2.0.0,3538138,pdmfqcr3fbl,tiger,<b><font size=6>Pressure produces heat.</font></b>,z,Thermodynamics,Heat source,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
19295,html-keyboard-response,100,91,2.0.0,3557939,pdmfqcr3fbl,tiger,<b><font size=6>Ice has a lower temperature than water.</font></b>,m,Thermodynamics,Temperature,TRUE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
1507,html-keyboard-response,101,92,2.0.0,3559954,pdmfqcr3fbl,tiger,<b><font size=6>The sun has heat.</font></b>,z,Thermodynamics,Heat,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
2548,html-keyboard-response,102,93,2.0.0,3563007,pdmfqcr3fbl,tiger,<b><font size=6>Heat increases an object's temperature.</font></b>,z,Thermodynamics,Thermal expansion,TRUE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
2070,html-keyboard-response,103,94,2.0.0,3565582,pdmfqcr3fbl,tiger,<b><font size=6>Coats produce heat.</font></b>,m,Thermodynamics,Heat source,TRUE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
9842,html-keyboard-response,104,95,2.0.0,3575938,pdmfqcr3fbl,tiger,<b><font size=6>Ice has heat.</font></b>,z,Thermodynamics,Heat,FALSE,TRUE,TRUE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
13783,html-keyboard-response,105,96,2.0.0,3590223,pdmfqcr3fbl,tiger,<b><font size=6>Steam has a lower temperature than ice.</font></b>,m,Thermodynamics,Temperature,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
48595,html-keyboard-response,106,97,2.0.0,3639321,pdmfqcr3fbl,tiger,<b><font size=6>Water transfers heat to ice.</font></b>,m,Thermodynamics,Heat transfer,TRUE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
2500,html-keyboard-response,107,98,2.0.0,3642332,pdmfqcr3fbl,tiger,<b><font size=6>Cold objects transfer heat to even colder objects.</font></b>,m,Thermodynamics,Heat transfer,FALSE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
37990,html-keyboard-response,108,99,2.0.0,3680827,pdmfqcr3fbl,tiger,<b><font size=6>Ovens produce heat.</font></b>,m,Thermodynamics,Heat source,TRUE,TRUE,TRUE,FALSE,0,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
3648,html-keyboard-response,109,100,2.0.0,3684979,pdmfqcr3fbl,tiger,<b><font size=6>Heat increases an object's color.</font></b>,m,Thermodynamics,Thermal expansion,FALSE,FALSE,FALSE,TRUE,1,NA,"Yes. There is a statement :Water transfers heat to ice. But you didn't shows the temp. while it is 0 C, then it will not being transfer, and water and ice both exists."
12018,html-keyboard-response,6,1,2.0.0,79382,pf7cg35kz9h,koala,<b><font size=6>There are numbers between 1 and 3.</font></b>,z,Fractions,Infinite density,TRUE,TRUE,TRUE,TRUE,1,NA,nope
6991,html-keyboard-response,7,2,2.0.0,86882,pf7cg35kz9h,koala,<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>,z,Fractions,Addition,FALSE,TRUE,TRUE,TRUE,1,NA,nope
3808,html-keyboard-response,8,3,2.0.0,91201,pf7cg35kz9h,koala,<b><font size=6>All fractions are expressible as integers.</font></b>,m,Fractions,Conversion,FALSE,FALSE,FALSE,TRUE,1,NA,nope
3851,html-keyboard-response,9,4,2.0.0,95563,pf7cg35kz9h,koala,<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>,z,Fractions,Addition,TRUE,TRUE,TRUE,TRUE,1,NA,nope
